"","baseMean","log2FoldChange","lfcSE","pvalue","padj","symbol","entrez"
"ENSMUSG00000028597",607.051688180197,2.76133008931051,0.430866449664929,1.16776385480315e-11,5.21533238794754e-10,"Gpx7","67305"
"ENSMUSG00000034981",47.1375890166118,10.8910080674625,3.19315252374409,1.28402791078841e-11,5.72031240156954e-10,"Parm1","231440"
"ENSMUSG00000000325",1589.76119526384,-1.25494446060553,0.189300626567873,1.31614924693351e-11,5.84886274524372e-10,"Arvcf","11877"
"ENSMUSG00000029622",1065.30758560631,5.39362659272302,0.925065220729289,1.36516598773858e-11,6.05167269168572e-10,"Arpc1b","11867"
"ENSMUSG00000076437",1104.3743182075,2.6367784133616,0.418555552066191,1.37831983579298e-11,6.094896281288e-10,"Selenoh","72657"
"ENSMUSG00000067288",3365.45991335738,1.35439119753618,0.205153965740684,1.38362972446467e-11,6.10330658508320e-10,"Rps28","54127"
"ENSMUSG00000029206",48.8812927177137,10.1885627450093,2.87327299581143,1.38975912695587e-11,6.11528162276479e-10,"Nsun7","70918"
"ENSMUSG00000040158",425.142998419312,2.80315265490619,0.434962468046999,1.40721975604513e-11,6.17693593407162e-10,"Tax1bp3","76281"
"ENSMUSG00000037887",50.9954820219307,8.71254383033343,1.63013783695379,1.42058458490942e-11,6.22035435969263e-10,"Dusp8","18218"
"ENSMUSG00000099564",1042.09796675892,-3.88716068541002,0.614106367362938,1.46127017724345e-11,6.38289941567145e-10,"Gm28729","102635744"
"ENSMUSG00000063972",40.5822464377945,9.49305520367901,2.7547805924399,1.51016313561867e-11,6.58041644666538e-10,"Nr6a1","14536"
"ENSMUSG00000026196",54.8293143719865,9.9226560475368,2.81874588036107,1.61196108945695e-11,7.00694445414672e-10,"Bard1","12021"
"ENSMUSG00000085576",918.932377250265,-3.30827768342878,0.539969131572396,1.62517306545729e-11,7.04726983759674e-10,"Dpy19l2","320752"
"ENSMUSG00000046330",5031.89457309828,1.04044586364613,0.157167173894322,1.70413441175607e-11,7.37182202418828e-10,"Rpl37a","19981"
"ENSMUSG00000030641",73.944355464146,10.4000927677881,2.89098600949871,1.71807407732527e-11,7.4142141327273e-10,"Ddias","74041"
"ENSMUSG00000031004",571.112504086699,13.977076443985,3.45784938318578,1.72579139354661e-11,7.42961491995823e-10,"Mki67","17345"
"ENSMUSG00000027253",296.607834430593,4.7514956972283,0.779344463309431,1.91020985281021e-11,8.19771883864346e-10,"Lrp4","228357"
"ENSMUSG00000024845",763.848831746062,1.10203841855718,0.166430514615323,1.91336561201238e-11,8.19771883864346e-10,"Tmem134","66990"
"ENSMUSG00000070822",223.965419188243,-2.45618905529919,0.386290551986966,1.93000689653125e-11,8.24928246061531e-10,"Zscan18","232875"
"ENSMUSG00000070372",872.871152546049,1.09869318785887,0.16631258400235,1.94916510822992e-11,8.29955395614096e-10,"Capza1","12340"
"ENSMUSG00000044149",51.628345098314,9.98716959087758,2.85009314014729,1.95103702916709e-11,8.29955395614096e-10,"Nkrf","77286"
"ENSMUSG00000024525",37.3785132197843,9.45362450268325,2.75352328190222,2.04424032845234e-11,8.67542655029689e-10,"Impa2","114663"
"ENSMUSG00000025278",1400.21724093013,1.79053295220223,0.27820025479832,2.15885367652525e-11,9.14016796522237e-10,"Flnb","286940"
"ENSMUSG00000005087",3065.73453410911,6.0405214641228,1.13091341010714,2.23109432806452e-11,9.42374252861027e-10,"Cd44","12505"
"ENSMUSG00000016918",776.99702985187,3.91762168612443,0.629241048315407,2.25285339542444e-11,9.49325916674267e-10,"Sulf1","240725"
"ENSMUSG00000072940",653.509909797511,1.49580021641476,0.230053386092573,2.40449856204849e-11,1.01084893774006e-09,NA,NA
"ENSMUSG00000033610",435.250459795265,-2.3326591234713,0.365523232097256,2.48027118172088e-11,1.04026174691895e-09,"Pank1","75735"
"ENSMUSG00000030208",1532.9862105475,1.82985536426636,0.284078868138549,2.60276085853847e-11,1.08908514522349e-09,"Emp1","13730"
"ENSMUSG00000028851",5154.04865507789,-1.03935358648783,0.158260316808519,2.65437123249308e-11,1.10707361120078e-09,"Nudc","18221"
"ENSMUSG00000009378",522.199865697191,-3.15184906175464,0.52406295042292,2.66054734569471e-11,1.10707361120078e-09,"Slc16a12","240638"
"ENSMUSG00000023150",5726.03572987719,-1.300066084556,0.199472171418247,2.66429575312711e-11,1.10707361120078e-09,"Ivns1abp","117198"
"ENSMUSG00000037628",172.175921638638,12.2713056847964,3.23649598675265,2.74061327243043e-11,1.13614914573974e-09,"Cdkn3","72391"
"ENSMUSG00000039168",1076.88383421726,1.60000503331224,0.247349439490825,2.81513805364157e-11,1.16434890075443e-09,"Dap","223453"
"ENSMUSG00000025324",350.527628607883,2.0840204926343,0.327778071269909,2.84719532591028e-11,1.17288590861369e-09,"Atp10a","11982"
"ENSMUSG00000032221",2022.18847294266,-1.41501773778953,0.218727392837716,2.84887693476439e-11,1.17288590861369e-09,"Mns1","17427"
"ENSMUSG00000032534",753.500847363815,-1.31619756249669,0.202142159673084,2.96563933146582e-11,1.2181567611748e-09,"Cep63","28135"
"ENSMUSG00000020914",998.381386625271,6.22978797908656,1.33688762613967,2.97552867158526e-11,1.21942203614234e-09,"Top2a","21973"
"ENSMUSG00000001506",653.815939401218,10.9136527601982,1.77636177316169,3.09935328453877e-11,1.26726753362568e-09,"Col1a1","12842"
"ENSMUSG00000020894",1140.32257467942,-1.15240554283417,0.176543735265819,3.22654152114743e-11,1.31626724606445e-09,"Vamp2","22318"
"ENSMUSG00000024725",547.616583154635,2.00086517424875,0.312975402733819,3.35598904972103e-11,1.36596381571486e-09,"Ostf1","20409"
"ENSMUSG00000004394",3627.17228024459,-1.04892009857612,0.159691105605687,3.3675710454589e-11,1.36756983793931e-09,"Tmed4","103694"
"ENSMUSG00000050010",131.168848181975,9.79227073311225,1.75937632266816,3.42113222529664e-11,1.38617776069768e-09,"Shisa3","330096"
"ENSMUSG00000035964",867.449684548125,-1.77019734511032,0.278195839695126,3.46410400600343e-11,1.40042073687394e-09,"Tmem59l","67937"
"ENSMUSG00000020902",532.290327794511,1.54722105590967,0.239778603772055,3.51510918832697e-11,1.41537341187111e-09,"Ntn1","18208"
"ENSMUSG00000028066",301.151347657923,2.31323094087572,0.366015265329499,3.51689747212376e-11,1.41537341187111e-09,"Pmf1","67037"
"ENSMUSG00000056014",751.111158542856,-2.76681703922626,0.445132618145361,3.53158184504005e-11,1.41809639602741e-09,"A430033K04Rik","243308"
"ENSMUSG00000034108",1252.27130183149,-0.933490801884089,0.142699396855672,3.57919692483697e-11,1.43400084400236e-09,"Ccs","12460"
"ENSMUSG00000025809",7018.78087594352,2.59102549969537,0.419346395718766,3.63630934997046e-11,1.45363089617457e-09,"Itgb1","16412"
"ENSMUSG00000032405",822.685087091048,-1.26623185913447,0.194940348941866,3.84577292649969e-11,1.5339409207279e-09,"Pias1","56469"
"ENSMUSG00000010362",725.449035097695,-1.46530674759759,0.227316861502875,3.85684807904042e-11,1.53419288738708e-09,"Rdm1","66599"
"ENSMUSG00000107369",337.767685878463,-2.25508614652696,0.35654370522803,3.86353784249022e-11,1.53419288738708e-09,NA,NA
"ENSMUSG00000005198",878.393333743146,1.30580458997368,0.201840801800939,3.93663074914511e-11,1.55975929394778e-09,"Polr2a","20020"
"ENSMUSG00000041025",131.283676850097,3.36653836321123,0.559512960362869,4.05163603063991e-11,1.6017825534819e-09,"Iffo2","212632"
"ENSMUSG00000061878",187.518309654006,9.94053733182068,2.86943103252645,4.93196753137657e-11,1.94551996738817e-09,"Sphk1","20698"
"ENSMUSG00000035208",19.4585081675537,0.299623452060644,1.08279632648739,5.06999350564167e-11,1.9955717295063e-09,"Slfn8","276950"
"ENSMUSG00000032883",1490.19274673956,-1.6620452498758,0.260853256817216,5.15624940205491e-11,2.02507172239915e-09,"Acsl3","74205"
"ENSMUSG00000027375",14.6255225049519,0.293268742875891,1.08127109783263,5.22179459110438e-11,2.04632646240894e-09,"Mal","17153"
"ENSMUSG00000019823",98.6035531988246,5.3657357454007,0.960413719519963,5.27329691681194e-11,2.06199725945819e-09,"Mical1","171580"
"ENSMUSG00000050708",3687.90962376831,1.69148546120341,0.269370395412847,5.46278032289762e-11,2.13143644450487e-09,"Ftl1","14325"
"ENSMUSG00000031951",893.682535387441,-1.9355630138118,0.310463228900279,5.52486205147277e-11,2.15097292347447e-09,"Tmem231","234740"
"ENSMUSG00000027575",332.516141514261,1.51587390798038,0.2382696223182,5.61606115201352e-11,2.18173620762278e-09,"Arfgap1","228998"
"ENSMUSG00000068699",1060.24244356289,1.80249225836192,0.284787370400265,5.64249215755082e-11,2.18725956817268e-09,"Flnc","68794"
"ENSMUSG00000021248",3934.45151415191,0.874431228100607,0.134434837379924,5.80165802928116e-11,2.24410137465219e-09,"Tmed10","68581"
"ENSMUSG00000033356",68.431370837488,9.67747026942793,2.81840834134079,5.99776842290453e-11,2.31495764409046e-09,"Pus7l","78895"
"ENSMUSG00000028896",326.008009541623,6.28880806247346,1.07032437616239,6.28648000007883e-11,2.41885631246576e-09,"Rcc1","100088"
"ENSMUSG00000071847",69.3924780496313,11.5279348074412,3.4275091922927,6.29396974487155e-11,2.41885631246576e-09,"Apcdd1","494504"
"ENSMUSG00000053617",104.509922772587,11.680251701672,3.17706479200578,6.84385347102761e-11,2.6245518589429e-09,"Sh3pxd2a","14218"
"ENSMUSG00000021290",3567.94939986926,0.873223585530342,0.135232090324517,6.92253402707745e-11,2.64905260450705e-09,"Atp5mpl","70257"
"ENSMUSG00000028969",521.062652029524,1.47335089828367,0.23226064696899,7.08489872022411e-11,2.70540407634315e-09,"Cdk5","12568"
"ENSMUSG00000012848",5614.09791144054,1.13972135979287,0.178099820034252,7.22364906687089e-11,2.7525176837998e-09,"Rps5","20103"
"ENSMUSG00000022557",514.105099331527,2.25734288789796,0.36261805818642,7.25760381429129e-11,2.75958443121322e-09,"Bop1","12181"
"ENSMUSG00000086841",359.462531328562,2.36561376541153,0.37975156699872,7.34906721410893e-11,2.788441625794e-09,"2410006H16Rik","69221"
"ENSMUSG00000029304",2954.62038412443,10.1064217828839,1.72610853593059,7.37090609431598e-11,2.790815163702e-09,"Spp1","20750"
"ENSMUSG00000036046",288.42121108867,2.66281164530508,0.429166491230146,7.56727246392521e-11,2.85911988515689e-09,"5031439G07Rik","223739"
"ENSMUSG00000067071",204.805485877615,2.47055120197131,0.402292732521086,7.99641014500677e-11,3.01489914288266e-09,"Hes6","55927"
"ENSMUSG00000054717",1280.5452071135,2.48095157543199,0.407726578410491,8.24746771455136e-11,3.09870916634258e-09,"Hmgb2","97165"
"ENSMUSG00000020974",99.1310618661481,7.18838965783741,1.14376221869249,8.25330432936182e-11,3.09870916634258e-09,"Pole2","18974"
"ENSMUSG00000034311",142.796936017772,9.80593049582044,1.82948102663495,8.53745262665515e-11,3.19868701026709e-09,"Kif4","16571"
"ENSMUSG00000039328",287.232989221149,2.23904614029187,0.360567238997891,8.59570897718241e-11,3.21379023115574e-09,"Rnf122","68867"
"ENSMUSG00000063450",888.023861268112,1.48506424200639,0.236968396805431,8.84625566997283e-11,3.30057484986549e-09,"Syne2","319565"
"ENSMUSG00000015880",200.723631864386,9.45613147012314,1.62348482299763,9.41950132310784e-11,3.50714863192387e-09,"Ncapg","54392"
"ENSMUSG00000028643",702.56668970641,1.36473189983653,0.21614753150544,9.56915254919098e-11,3.55547620339131e-09,"Svbp","69216"
"ENSMUSG00000025510",720.375692525918,2.22249535529283,0.367335816523704,9.66898625120763e-11,3.58513198287531e-09,"Cd151","12476"
"ENSMUSG00000021361",955.000958603546,1.73539619878788,0.27951214191716,9.71864127446964e-11,3.59609806992721e-09,"Tmem14c","66154"
"ENSMUSG00000002944",36.1009503819797,10.519680043314,3.08920234227646,9.88120131383569e-11,3.64870998617491e-09,"Cd36","12491"
"ENSMUSG00000039680",3383.93696123793,1.70595438150617,0.273552198658127,1.02934530709728e-10,3.79311627670887e-09,"Mrps6","121022"
"ENSMUSG00000054150",23.2890369112345,-0.239476825663891,1.05516041328791,1.04318764577753e-10,3.83623152941064e-09,"Syne3","212073"
"ENSMUSG00000024854",190.729169369081,6.07519202290872,0.96309241586718,1.07430857075275e-10,3.94258036754323e-09,"Pold4","69745"
"ENSMUSG00000074743",893.320796567994,7.52027135217922,1.34697257071716,1.0795389456887e-10,3.95367341070326e-09,"Thbd","21824"
"ENSMUSG00000098923",439.535643444897,1.50453950946665,0.239524762031407,1.09038357013799e-10,3.98524068522474e-09,"Tmem185b","226351"
"ENSMUSG00000025290",5939.56603211969,1.08072448500403,0.170224384394931,1.10918820509494e-10,4.04246925911761e-09,"Rps24","20088"
"ENSMUSG00000040557",70.428190983642,11.1132054846019,3.09183830912397,1.11055607542904e-10,4.04246925911761e-09,"Mettl27","79565"
"ENSMUSG00000002803",444.981218438811,-1.82285220730066,0.292640323536683,1.11640030687506e-10,4.04844025394353e-09,"Btbd6","399566"
"ENSMUSG00000020547",592.769618210336,3.24752620091549,0.553896014614864,1.11671756404495e-10,4.04844025394353e-09,"Bzw2","66912"
"ENSMUSG00000032261",1692.78783241547,-1.55674022533034,0.252164387206108,1.13538495296662e-10,4.10779982276348e-09,"Sh3bgrl2","212531"
"ENSMUSG00000057054",214.072956214984,-1.47685880482535,0.235057170531733,1.16080623087303e-10,4.18891699660043e-09,"Inca1","103844"
"ENSMUSG00000040147",1378.95684137833,-2.1888684424817,0.355801342050007,1.16248352633336e-10,4.18891699660043e-09,"Maob","109731"
"ENSMUSG00000040152",586.586467128183,2.83111593953777,0.466374853815316,1.19392320084634e-10,4.29356839436888e-09,"Thbs1","21825"
"ENSMUSG00000046160",134.797583604709,12.5510155604872,3.56734243319658,1.21542141418696e-10,4.36212066266018e-09,"Olig1","50914"
"ENSMUSG00000022033",919.123440497371,10.041201110422,1.84119412985991,1.27669345495577e-10,4.57286061696056e-09,"Pbk","52033"
"ENSMUSG00000052688",106.030631276941,11.6162458618215,3.20955942090605,1.29968656464278e-10,4.64592548626499e-09,"Rab7b","226421"
"ENSMUSG00000097166",167.76293175128,-3.70664144694647,0.630798774091715,1.47298306078782e-10,5.25491108279864e-09,"9330179D12Rik","77558"
"ENSMUSG00000032187",1170.90927876826,1.20064284601483,0.191507720835511,1.51028380262801e-10,5.37727089885986e-09,"Smarca4","20586"
"ENSMUSG00000027854",1008.24287140873,1.70694770221646,0.274918650385226,1.54199663585312e-10,5.47928923640745e-09,"Sike1","66641"
"ENSMUSG00000070526",108.365895739297,6.66521233835676,1.34671974348916,1.59559583505806e-10,5.65851996238709e-09,"Peg12","27412"
"ENSMUSG00000000197",77.9214374267059,10.2833898827529,2.92909561843327,1.61457182636704e-10,5.71449937517933e-09,"Nalcn","338370"
"ENSMUSG00000067872",362.544843003612,-2.65661734982173,0.44067347094199,1.62650998529119e-10,5.74539789478894e-09,"Ccdc87","399599"
"ENSMUSG00000057363",335.77978635642,1.5972858872879,0.257325430164509,1.63638757139212e-10,5.76891043623258e-09,"Uxs1","67883"
"ENSMUSG00000035373",612.698243007769,0.183997565289434,1.03954549598469,1.65434398411143e-10,5.82075568004943e-09,"Ccl7","20306"
"ENSMUSG00000016206",44.2385125616958,7.1758374747674,1.38529278505927,1.73419227993724e-10,6.08973520419531e-09,"H2-M3","14991"
"ENSMUSG00000047434",207.647385648112,1.25336945860142,0.200542135025523,1.74073373806053e-10,6.10074374069002e-09,"Xxylt1","268880"
"ENSMUSG00000021186",27.2654415773714,0.26096526223031,1.06833218293708,1.78407051486339e-10,6.2404138380251e-09,"Fbln5","23876"
"ENSMUSG00000031805",50.6708761447838,8.98278086877702,2.69880824231419,1.80732045533673e-10,6.30941560129152e-09,"Jak3","16453"
"ENSMUSG00000078453",173.10047304566,13.4658197277053,4.11553493140988,1.84192404080888e-10,6.41770771339422e-09,"Abracl","73112"
"ENSMUSG00000049299",1036.62009158501,2.05727458434815,0.338559406584282,1.84853198139853e-10,6.42822509803229e-09,"Trappc1","245828"
"ENSMUSG00000004768",1103.11204271436,-0.801143286427627,0.126988496399707,1.86414648949823e-10,6.469961139617e-09,"Rab23","19335"
"ENSMUSG00000024346",1984.86919939292,1.10792920119329,0.176668986273848,1.88478157446287e-10,6.52892712128735e-09,"Pfdn1","67199"
"ENSMUSG00000032558",728.689299914974,-2.06961646875706,0.340281279534599,1.90234126037782e-10,6.57703274751087e-09,"Nphp3","74025"
"ENSMUSG00000004446",65.2160305308063,9.88908828921665,2.87465423527536,1.97490181074735e-10,6.81474306910872e-09,"Bid","12122"
"ENSMUSG00000018774",40.8322965884146,9.26590326802582,2.77650817820264,2.00004563080215e-10,6.88823407731456e-09,"Cd68","12514"
"ENSMUSG00000039887",833.54023657319,1.08337442475982,0.172956061399756,2.01414386488124e-10,6.92347456356202e-09,"Alg14","66789"
"ENSMUSG00000020649",1588.75018993029,3.83807176222295,0.646951183767745,2.08804159628585e-10,7.16374271032245e-09,"Rrm2","20135"
"ENSMUSG00000020212",629.100917631038,-1.62767971635817,0.266043738334161,2.20357283582309e-10,7.54565696305082e-09,"Mdm1","17245"
"ENSMUSG00000061983",1071.61947881657,1.60245422248007,0.263683741141518,2.31005928440755e-10,7.89520071077381e-09,"Rps12","20042"
"ENSMUSG00000062647",1951.28885310211,1.27346398493041,0.205720938960921,2.40902712204239e-10,8.21776509117278e-09,"Rpl7a","27176"
"ENSMUSG00000018822",74.1452547534769,-5.15850077397808,0.931511171505084,2.46347691962878e-10,8.3875300672304e-09,"Sfrp5","54612"
"ENSMUSG00000020277",1321.30454758275,-1.1388613489073,0.183623689686856,2.55099880652797e-10,8.66903939774372e-09,"Pfkl","18641"
"ENSMUSG00000066643",3072.85555972464,-1.63657961751038,0.26768972417507,2.70037156130486e-10,9.14781950511436e-09,"Wdr35","74682"
"ENSMUSG00000039055",50.7797259832432,9.70420694250881,2.84061264353547,2.70210314266877e-10,9.14781950511436e-09,"Eme1","268465"
"ENSMUSG00000032518",5211.10011566441,1.55124249957267,0.253462148932281,2.71266658145243e-10,9.15492552804666e-09,"Rpsa","16785"
"ENSMUSG00000030747",2125.70751089854,-2.98345531209498,0.513134778281886,2.71609947000307e-10,9.15492552804666e-09,"Dgat2","67800"
"ENSMUSG00000039347",3496.52305418903,-0.972563008228366,0.156134662865736,2.71953787532572e-10,9.15492552804666e-09,"Atp6v0e2","76252"
"ENSMUSG00000028312",966.883263472197,2.82554135419968,0.47450908137135,2.78150639937024e-10,9.34596587360632e-09,"Smc2","14211"
"ENSMUSG00000026489",297.711911817803,-1.83200607930176,0.302051799267102,2.83930458830681e-10,9.5223044704095e-09,"Coq8a","67426"
"ENSMUSG00000040078",1036.3501934852,-0.995150746847077,0.1601185707809,2.9083039422823e-10,9.7354794957633e-09,NA,NA
"ENSMUSG00000022500",1125.08698452175,2.07793926397426,0.345034659529132,2.92850370427548e-10,9.78480836564732e-09,"Litaf","56722"
"ENSMUSG00000027611",41.12153146405,9.54856120798928,2.83384149603974,2.96195450666509e-10,9.87814585844788e-09,"Procr","19124"
"ENSMUSG00000030852",957.958927239195,-1.33406365684778,0.218021657397783,3.18732803007985e-10,1.06100107231785e-08,"Tacc2","57752"
"ENSMUSG00000028291",588.259248396164,1.26567282102387,0.205776113973633,3.34374048363954e-10,1.11100275179036e-08,"Akirin2","433693"
"ENSMUSG00000034892",7664.6155446504,0.80000972433976,0.128757480994661,3.39322543280169e-10,1.12535693103788e-08,"Rps29","20090"
"ENSMUSG00000022601",527.450839466412,-1.49133553415542,0.244895622388541,3.40897836836733e-10,1.12849156375398e-08,"Zbtb11","271377"
"ENSMUSG00000007872",589.59806631109,6.24626577403201,1.41784456181768,3.63154077648819e-10,1.1999495159802e-08,"Id3","15903"
"ENSMUSG00000006641",152.10114988487,-2.56464274232835,0.431931445402563,3.63920762571609e-10,1.20026831250367e-08,"Slc5a6","330064"
"ENSMUSG00000068270",32.6488201393742,10.0603466283675,2.95628555168632,3.91954581343627e-10,1.29035194802997e-08,"Shroom4","208431"
"ENSMUSG00000067870",123.158077230972,1.29321290736562,0.211202787107566,3.93281696363751e-10,1.29234530278503e-08,NA,NA
"ENSMUSG00000042745",359.792734310231,5.79319276785289,1.04718697620665,4.05960744982595e-10,1.33156611389987e-08,"Id1","15901"
"ENSMUSG00000008136",45.9378503231595,11.022878787639,3.19923626580563,4.07275820958469e-10,1.3334374181984e-08,"Fhl2","14200"
"ENSMUSG00000031778",833.558387782166,-1.86028921911438,0.31023830588641,4.37278496784436e-10,1.42905485381614e-08,"Cx3cl1","20312"
"ENSMUSG00000027342",2085.2043752761,1.97763363562036,0.335323142647164,4.49008585968787e-10,1.46471671513934e-08,"Pcna","18538"
"ENSMUSG00000028464",578.896581471908,11.3391684722378,2.0249427226796,4.52834612187263e-10,1.47451183084758e-08,"Tpm2","22004"
"ENSMUSG00000023999",914.652656855413,-2.6510239469701,0.453241984183997,4.61969530567194e-10,1.50152673737348e-08,"Kif6","319991"
"ENSMUSG00000017774",250.413532906863,3.64882289404484,0.683309486974505,4.67326419406189e-10,1.51618638499012e-08,"Myo1c","17913"
"ENSMUSG00000042842",402.185420870792,-2.02894239866706,0.340978645780347,4.72638399424218e-10,1.5306475760015e-08,"Serpinb6b","20708"
"ENSMUSG00000028936",2416.38245483394,0.749571295080365,0.121398887709918,4.77067042437919e-10,1.5422010222059e-08,"Rpl22","19934"
"ENSMUSG00000027698",1448.57235037596,-1.71943506475985,0.290701413611456,4.82265568140922e-10,1.55619712789834e-08,"Nceh1","320024"
"ENSMUSG00000046341",45.5092416976286,4.05147286880608,0.697201532205972,4.86840672609234e-10,1.56813482117963e-08,NA,NA
"ENSMUSG00000038587",395.786095320062,5.16196761235002,1.01661196150937,4.87815130492633e-10,1.56845263410998e-08,"Akap12","83397"
"ENSMUSG00000041220",177.054276709739,4.62646102958981,0.832350434030189,4.90753297231406e-10,1.575071827978e-08,"Elovl6","170439"
"ENSMUSG00000015337",441.090270031041,-2.57601484724263,0.450182269502128,4.96036973579033e-10,1.58918178172217e-08,"Endog","13804"
"ENSMUSG00000028670",1304.68087605412,-1.23323897174555,0.202536179189997,5.04815329336496e-10,1.61441745233702e-08,"Lypla2","26394"
"ENSMUSG00000032216",9908.41174624556,0.992023443055708,0.161750300273009,5.17885462728675e-10,1.65123394778457e-08,"Nedd4","17999"
"ENSMUSG00000035674",2728.9945177588,0.528982987018963,0.0854343029581336,5.18171577784873e-10,1.65123394778457e-08,"Ndufa3","66091"
"ENSMUSG00000014075",1760.98800121874,-1.20918590835933,0.198703687288253,5.30563286668989e-10,1.68771898773622e-08,"Tctex1d2","66061"
"ENSMUSG00000071637",1241.12695538559,3.68175693071471,0.642917392044561,5.420207115141e-10,1.72110796498333e-08,"Cebpd","12609"
"ENSMUSG00000032271",85.3752561688941,9.20922686525496,1.78885446257009,5.50632919527982e-10,1.74536016917285e-08,"Nnmt","18113"
"ENSMUSG00000034613",153.321053281643,-2.40006665915073,0.409463544455165,5.61553868318802e-10,1.77683184235361e-08,"Ppm1h","319468"
"ENSMUSG00000007207",37.6675418020251,9.4350181601059,2.81507081715482,5.76778607236842e-10,1.8217862569673e-08,"Stx1a","20907"
"ENSMUSG00000029632",4188.75291150459,1.07613861506654,0.177341570523034,5.94229176149078e-10,1.87360040768554e-08,"Ndufa4","17992"
"ENSMUSG00000002006",80.2506140152006,-2.11956194417241,0.360397262947633,5.9531730545455e-10,1.87373244699219e-08,"Pdzd4","245469"
"ENSMUSG00000031667",2467.4049352338,-1.0887455399721,0.179589506081435,6.28255745040648e-10,1.97393546279526e-08,"Aktip","14339"
"ENSMUSG00000067274",15456.3640079438,1.30602682136607,0.215422135174155,6.42258020420153e-10,2.01439560204983e-08,"Rplp0","11837"
"ENSMUSG00000034413",37.2706317435188,9.77326730061172,2.90317765073345,6.47548102811421e-10,2.02743688343527e-08,"Neurl1b","240055"
"ENSMUSG00000035472",250.413513782033,-2.86331330018324,0.492572877074008,6.51616254553758e-10,2.03661352579463e-08,"Slc25a21","217593"
"ENSMUSG00000031698",25.8011498241988,-0.13946987214464,1.03102058850766,6.5655565130593e-10,2.04847650857803e-08,"Mylk3","213435"
"ENSMUSG00000021965",110.599731864658,11.2479382606077,3.1413879628071,6.61905000878742e-10,2.06157507143259e-08,"Ska3","219114"
"ENSMUSG00000070348",1020.05751606304,3.66293155418016,0.692021725055216,6.8388224687561e-10,2.12525620839896e-08,"Ccnd1","12443"
"ENSMUSG00000030774",230.704637729536,6.61190497379769,1.17737779468358,6.84724346555476e-10,2.12525620839896e-08,"Pak1","18479"
"ENSMUSG00000011254",314.243181095496,-1.90486383531224,0.321733126549917,6.95352475909122e-10,2.15450994654956e-08,"Thg1l","66628"
"ENSMUSG00000044676",442.622089480492,-1.40114104983986,0.234741647283798,7.50940876279785e-10,2.32272886930823e-08,"Zfp612","234725"
"ENSMUSG00000008668",4807.21753699843,1.32790240663623,0.221846010881011,7.86090298116399e-10,2.42725709464941e-08,"Rps18","20084"
"ENSMUSG00000022587",86.1711696950536,11.1695687954337,3.13203418710932,8.19937784188166e-10,2.5274123540492e-08,"Ly6e","17069"
"ENSMUSG00000036223",117.473930782845,11.3046953184227,3.1770963647171,8.61534240093566e-10,2.65106816251472e-08,"Ska1","66468"
"ENSMUSG00000027323",397.389892374221,2.45159007521482,0.424043920339732,8.68805669120397e-10,2.66885775785201e-08,"Rad51","19361"
"ENSMUSG00000056204",1476.26644884872,1.33938171853265,0.22516444030083,8.73746785595866e-10,2.67944027110212e-08,"Pgpep1","66522"
"ENSMUSG00000046179",70.7273684140208,10.743690935686,3.08224515432806,8.81761855824985e-10,2.69939710700336e-08,"E2f8","108961"
"ENSMUSG00000022382",482.186024434796,5.62555665202631,1.15284994151943,8.89391022440238e-10,2.71537598876356e-08,"Wnt7b","22422"
"ENSMUSG00000055839",2655.32360518564,0.763189999309886,0.12531386148368,8.90013794965778e-10,2.71537598876356e-08,"Elob","67673"
"ENSMUSG00000032135",295.536822276299,2.84826887546724,0.493131389665838,9.00309719993969e-10,2.74211679853265e-08,"Mcam","84004"
"ENSMUSG00000075312",80.3618864100783,3.00219249732657,0.5212536557482,9.09077221363801e-10,2.76411951738613e-08,NA,NA
"ENSMUSG00000090841",6233.60169925129,1.31615765326458,0.220811610200455,9.20763370853436e-10,2.79490698451088e-08,"Myl6","17904"
"ENSMUSG00000028988",209.350520621654,2.41359207125967,0.415002116847468,9.45271969061303e-10,2.86444597189829e-08,"Ctnnbip1","67087"
"ENSMUSG00000074678",17.3240863706331,-8.69078547895822,2.89247564361533,9.47291174676414e-10,2.86571581879728e-08,"Defb25","654459"
"ENSMUSG00000015133",69.5504927486401,11.2013449808645,3.28290568878132,9.5878181816705e-10,2.89558576417432e-08,"Lrrk1","233328"
"ENSMUSG00000045273",214.295959584343,3.29234422962056,0.591141062177236,9.72737379745474e-10,2.93278682388244e-08,"Cenph","26886"
"ENSMUSG00000102250",26.9502419753118,-0.198227669829422,1.04338250642662,9.76123708868938e-10,2.93805033649308e-08,NA,NA
"ENSMUSG00000063882",3666.00776520538,0.461586305864959,0.0758094989148738,9.78981106018493e-10,2.9417068167257e-08,"Uqcrh","66576"
"ENSMUSG00000021903",59.3131689269677,10.9876345151826,3.22950751281169,1.03882940416033e-09,3.11380334669132e-08,"Galnt15","78754"
"ENSMUSG00000097462",260.849398547034,-3.19923990860254,0.580056346043882,1.03973108566721e-09,3.11380334669132e-08,"9530026P05Rik","330385"
"ENSMUSG00000097328",22.4947116539203,9.0068587581971,2.77443945226235,1.04442898372001e-09,3.12265086301195e-08,"Tnfsf12","21944"
"ENSMUSG00000029838",878.322596677518,5.14164695877157,0.917394430271375,1.05792188720737e-09,3.15772051299945e-08,"Ptn","19242"
