gene	Foxj1_tdT_Uninj_rep1	Foxj1_tdT_Uninj_rep2	Foxj1_tdT_1dpi_rep1	Foxj1_tdT_1dpi_rep2	Foxj1_tdT_5dpi_rep1	Foxj1_tdT_5dpi_rep2	Foxj1_Olig2_tdT_Uninj_rep1	Foxj1_Olig2_tdT_Uninj_rep2	Foxj1_Olig2_tdT_1dpi_rep1	Foxj1_Olig2_tdT_1dpi_rep2	Foxj1_Olig2_tdT_5dpi_rep1	Foxj1_Olig2_tdT_5dpi_rep2
13773	Stx16	537,1	461	202,5	208,5	353,2	438,7	182,4	95,1	96,5	85,9	218,6	333,9
13774	Stx17	711,2	837,3	729,1	447,2	742,8	398,5	1075,1	711,8	1195,2	697	647,9	635,7
13775	Stx18	987,4	908,8	344,8	602,1	408	315,6	470,1	843,9	480	695,5	379,5	467,6
13776	Stx19	42,6	32,4	8,5	2,2	77,8	73,2	1,1	31,2	45,4	41,4	19	27,3
13777	Stx1a	0	0	107,2	75,1	44	11,9	0	0	43,3	30,5	84,6	154,9
13778	Stx1b	168,3	145,5	139,6	52,2	38,1	138,1	33,6	164,4	28,1	68,1	13,7	30,8
13779	Stx2	324	267,2	438,3	323,5	494,7	526,4	122,8	369,9	471,1	509,9	531,8	637,5
13780	Stx3	341,7	273,2	355	416,6	101	123,6	190	301,2	114,4	266,1	326,9	147,8
13781	Stx4a	72,8	43,5	585	474	334,5	423,1	165,7	247,7	504	300,5	351,9	349,4
13782	Stx5a	434,8	446,6	574,3	788,5	973,7	709,7	686,9	717,7	556,1	798,6	866,5	855,3
13783	Stx6	967,5	1080,8	736,7	1229,1	821,9	1006,5	774,5	616,2	869,7	837,2	699,8	876,1
13784	Stx7	806	787	1088	1715,6	1496,2	1179,5	1295,5	1512,3	1622,8	1914	2290,2	2781,2
13785	Stx8	870	940,1	596,9	540,8	624	384,5	210,9	412,1	333,3	380,9	576,4	616,3
13786	Stxbp1	157,5	110,1	651,1	529,8	301	276,7	209,9	229,9	504,2	306	350,3	325,8
13787	Stxbp2	197,3	206,9	222	182,8	349,7	374,4	122,4	80,1	301	182,9	389,9	412,9
13788	Stxbp3	2388,4	2092,9	1075	1232,8	1306,8	1589,5	2318,5	2665	1543,7	1799,9	796	1130,9
13789	Stxbp4	2135,8	2258,3	691,4	348,5	745,3	785,1	1663,9	1842,5	1558	1549,6	880,5	499,5
13790	Stxbp5	80,5	65,2	56,6	87,6	418,9	184,4	451,3	195,3	114,8	121,2	143	140
13791	Stxbp5l	75,7	91,2	7,9	0,8	0	87,5	0	0	52	58,3	74,8	28,3
13792	Stxbp6	1,8	0,7	127,1	0,9	0	0	0,8	1,6	141,7	0,8	74,3	56,8
13793	Styk1	18,7	13,9	4,5	27,5	34,7	22,1	8,8	13,7	46,1	13,3	7,5	22,3
13794	Styx	32,6	37	50,7	106,1	47,3	67	96,9	79,4	134	63,4	106,2	133,6
13795	Styxl1	868,1	843,9	292,5	90,4	230,9	125,6	754,6	540,5	430	232,1	75,6	30,2
13796	Sub1	2798,6	2836,5	3055,4	2901,3	3073,5	3840,1	1742,3	2078,5	2026	2409,4	3921,8	3800,2
13797	Sucla2	2652	2462,1	2239,4	2094,8	1712,1	1803,9	2932,2	2714,3	1805	1542,6	2182,8	2545,6
13798	Suclg1	2897,1	3049,4	2292,5	2547,3	1730,9	1662,5	3470,4	3432,2	2456,9	3080,4	1620,4	2065,4
13799	Suclg2	977,5	967,9	1597,8	1806,7	892,7	911,7	321,3	1056,4	721,2	1207,8	1039,6	594,4
13800	Suco	1242,2	1023,5	597,3	919,3	913,9	784,5	1093	636,4	915,6	557,7	513,8	659,1
13801	Suds3	638,4	605,2	362,7	453,1	427	710,3	457,9	518,4	257,3	341,3	431,1	342,4
13802	Sufu	62,7	77,1	104,9	135,6	104,9	212	122,4	58,5	360,1	104,9	195,8	209,8
13803	Sugct	200	257,1	77,3	68,1	161,6	181,5	138,3	209	205,2	174,1	107,1	76,6
13804	Sugp1	565,6	564,8	306,6	501,7	228,8	412,7	646	420,3	343,3	379,7	505,3	591,5
13805	Sugp2	173,3	166,3	232,4	162	233,9	412,5	239,5	131,1	296,9	361,8	215,6	191,1
13806	Sugt1	2326,1	2105,4	1709,7	1615,8	1620,7	1409,3	1778,8	1970,7	2496,4	2277,8	1722,3	1877,5
13807	Sulf1	92,3	67,3	121,1	373,2	2700,5	1722,9	16,8	124,8	248	459,6	383,8	728,8
13808	Sulf2	1993,7	1972,9	2223,9	2618	3660,3	4147,2	1478,4	362,9	2680,9	2908,4	1363,1	1729,6
13809	Sult1a1	0	0	0	8,2	3,6	35,9	0	16,5	9,6	24,9	0	0,9
13810	Sult2b1	0	0	26,8	6	0	11,6	7,1	0,5	0	59,1	1,1	16,9
13811	Sult4a1	0	0	118,5	33,3	7,2	0	0	0	22,1	13,2	20,8	9,8
13812	Sult5a1	50,4	61,4	49,7	38,9	82,9	63,1	77,9	91,6	52,8	62	27,2	34,8
13813	Sult6b1	0	0	0	0	0	77,8	18,3	0	0	16,3	1,8	0
13814	Sumf1	612	644,7	760,7	579,6	764,6	804	705,3	671,5	795,2	491,1	757,2	822
13815	Sumf2	336,9	356,9	565,6	662,3	657,4	549,7	177,6	298,3	297,4	451,6	473,6	671,2
13816	Sumo1	3979,5	3650,7	2677,2	3522,8	4056	3362,9	3365,1	4101,6	2918,4	3985,9	4122,7	4231,3
13817	Sumo2	7681,6	6691,1	9582	10964,4	6960,8	7764,7	8741,7	8407	7879,2	9473,3	9721,6	9702,2
13818	Sumo3	3153,3	3379,2	3076,1	3276,5	3318,6	1831,3	2054,2	2623,8	2444,9	2847,3	2769,2	2948,1
13819	Sun1	1069,4	975,1	1267,1	1182,5	846,5	1171,1	1783,1	1517,4	1378,3	1180,6	725,4	948
13820	Sun2	253,3	289,6	186,7	129,6	217,1	131,6	200,5	166,5	200,2	20,9	185,6	153,5
13821	Sun3	0	0	0	23,4	0	0	64,4	8	45,7	0	0,9	7,5
13822	Suox	85,2	76	84,8	32,2	416,8	500,2	123,1	204	173,3	178	151,3	247,8
13823	Supt16	1010,2	908,6	1485,2	1070,4	447,4	745,9	1073,3	785,3	2000,7	2162,8	828,9	684
13824	Supt20	2032,4	2029,1	1551,8	1219,4	1301,2	1522,1	2169,9	2138	1369,5	1646,9	1015,4	1194,1
13825	Supt3	187,6	202,8	194	403,8	202,3	134,2	227,7	305,2	127,6	241,4	212,6	197
13826	Supt4a	863,1	834,9	1020,9	696,3	894,9	984,1	689,1	1247,9	795,8	956,8	778,3	832,1
13827	Supt5	994,4	1123,9	877	1037,7	1057,2	1036	957,7	1417,1	804,4	971,7	826,9	1035,9
13828	Supt6	529,8	632,1	339	505	815,5	476,4	384,8	363,2	359,6	466,4	642,6	504,6
13829	Supt7l	456,9	440,8	201,7	410,2	394,7	371,3	238	377,2	317,2	296,5	515,8	457,9
13830	Supv3l1	305,6	230,7	419	285,2	240,6	259,8	380,9	290,6	334,5	291,8	205,2	295,4
13831	Surf1	528,2	521,6	653,8	619	617,7	563,6	937,2	636	817,3	1097,5	583,2	392
13832	Surf2	435,9	376,5	670,7	624,2	295,5	382,1	189	330,6	411,9	319,2	462,6	274,9
13833	Surf4	2077,8	2102,4	2782	3618	2988	2185,7	2525,6	2281,9	3530,6	3105,3	3499,1	3537,1
13834	Surf6	248,6	248,5	148,5	219,4	194,5	168	273,8	253,8	192,4	72,4	221,6	97,2
13835	Susd1	0	0	177,9	86,6	64,8	36,1	3,4	2,8	27,1	5,4	32,4	42,4
13836	Susd2	94	82,6	35,5	124,1	153,6	34,2	76,3	20,2	261,4	171,7	25,1	67,1
13837	Susd4	77,8	89,4	101,4	17	454,5	469,8	172,6	68,4	34,1	11,8	106	18,9
13838	Susd5	0	0	0	0	14,3	0	0	0	0	0	207,4	117,3
13839	Susd6	391,7	381,9	540,5	594,4	268,6	405,6	1090,7	387,8	577,1	341,3	223,9	441,7
13840	Suv39h1	303,8	293,6	746,1	790	519,4	274,6	670,9	379,5	486,5	454,7	483,2	659,9
13841	Suv39h2	126,3	143,6	204,2	220,2	126,6	178,3	222,8	204	183,5	22,1	391,1	255,7
13842	Suz12	482	433,7	630,3	721,4	524,3	641,2	422,9	344,7	383,6	276,4	572,6	460,1
13843	Sv2a	0	0	142,7	0	46,9	26,9	48,5	0	70,4	40,3	43,5	39
13844	Sv2b	57,6	77,6	52,1	0	487,1	139,4	0	106,4	34,9	1,4	1,3	53,9
13845	Sv2c	51	70,1	14,9	17,8	17,1	56	134,4	101,3	45,3	25	0	39,8
13846	Swap70	121,3	105,3	499,8	243,6	262	292,9	158	150,8	273,8	613,7	406,6	408
13847	Svbp	364,2	367,7	446,3	626,6	854,3	823,9	450,9	244,5	510,5	668,3	1084,1	1167,4
13848	Svep1	1,4	3,3	3,3	4,2	3,8	17	9,5	8,4	10,2	22,8	3,7	3,4
13849	Swi5	2283,7	2261	4280,6	4357,3	3476,3	3099,9	2456,7	2541,3	3157,2	3297,8	3907,9	4329,2
13850	Svil	14,8	6,9	122,6	162,2	923	386,8	146,3	107,2	24,1	120,8	292	250,6
13851	Svip	929,7	845,9	417,4	355,4	368,4	468,4	1134,8	568,3	322	895,9	533,6	280,4
13852	Svop	1,3	0	49,8	9,9	0	0	3,8	4,8	0	0	14	7,4
13853	Swsap1	86,3	74	156,2	28,9	27,7	88,3	101	11	153,3	63,2	77	55,8
13854	Swt1	1148,8	1076,4	439,6	508,4	640,2	293,3	499,4	1697,2	756,1	710	482,1	504,2
13855	Syap1	1262,1	1143,5	528,9	566,9	1052,5	906,1	960,5	943,3	683,8	698,2	567,9	899,4
13856	Sybu	957,1	944,4	463,8	206,4	397,4	188,1	1457,1	896,6	534,5	660,1	123,1	187
13857	Syce2	52,4	51	99,9	126,8	14,4	26,5	34,8	14	31,4	50,3	110,5	228,8
13858	Sycp2	85,4	80,2	51,8	8,5	0	0,7	0	3,1	0	0	0	0
13859	Sycp3	56,4	67,5	7,9	3,1	4,7	65	1,3	18,9	14,7	12,9	5	17,5
13860	Syde1	292,4	306,8	402,4	585,1	334,8	347,1	302	201,2	408,8	216,3	331,8	346,4
13861	Syde2	39,3	37,9	106	70,2	93,3	183,8	189,8	330,9	147	11,3	75,4	32,7
13862	Syf2	2036,8	2271,3	1299,9	1108,3	1765,8	1675,3	1722,6	2390,6	1434,6	1165,6	1431,1	1125,3
13863	Sympk	185,6	192,8	271,4	121,8	337,3	233,2	87,1	78,4	358,9	141	199,4	160,7
13864	Syn1	36	36,1	340,3	75,9	181,7	108,3	0	117,2	164,8	194,7	149,6	137,4
13865	Syn2	99,3	104,4	66,9	13,1	61	248,1	93,7	162,8	98,2	114,6	201,1	98,7
13866	Syn3	199	219,6	22,6	72,8	49,6	57,5	121	2,2	52,9	62,4	72,9	51,5
13867	Syna	89,8	74,2	0	0	26,7	0	1,1	0	2,1	0	0	0
13868	Synb	30,2	27,2	59,3	42,3	42	30,6	27,4	32,2	19	11,3	22,7	18,5
13869	Sync	46,7	62,9	130,5	32,9	198,7	119,8	99,4	70,4	84,8	11,5	185,8	124,4
13870	Syncrip	1465,7	1594,4	1648,9	2591,7	1225,7	1212,4	707,5	784,8	1450	435,2	2398,3	2958,8
13871	Syndig1	0	0	163,2	0	46	61,8	0	0	0	0	11,8	13,1
13872	Syne1	8322,2	8015,5	3085,6	3020,2	2212,4	2613,4	12609	7337,2	6309,2	3680	1066,1	286,9
13873	Syne2	471,1	432,2	758,9	663,4	917,1	1054,3	555,6	733,7	691,9	1023,2	1146,7	1174,6
13874	Syne3	71	74,3	0	18,2	0	0	0	0	0	81,8	0,9	0
13875	Syne4	0	0	23,1	0	31,3	30,1	42,3	4,6	28,3	0	0	12,2
13876	Syngap1	291,2	254,5	157,9	72	174,6	309,4	206,7	227,1	120,4	193	72,4	80,5
13877	Syngr1	71,6	75	150,1	70,3	126,3	95,5	123,2	67,3	115,2	9,8	112,9	111,7
13878	Syngr2	340,8	358,8	365,8	568,8	465,7	272,7	729,2	510,6	594	637,8	642,7	692
13879	Syngr3	68,2	57,4	233	16,9	18,4	0	0	0	0	0	0	41,5
13880	Synj1	4314,2	4102,6	1348,1	984,6	1367,4	1569,2	5657,4	3593,1	1919,4	2228,6	418,7	505,6
13881	Synj2	24,8	22,1	18,8	25,9	84,4	28	1,3	0	2,9	1,2	100,5	79,5
13882	Synj2bp	677,6	614,7	1120,5	734,3	540,1	874,8	759,9	1448,1	543,9	477,6	886,3	724,3
13883	Synm	1725,9	1763,6	1041	640,9	664,3	901,7	1056,7	1668,1	1025	981	34,3	67,1
13884	Synpo	728,4	705,6	388,2	777,6	1549,9	1178	1389,7	670,7	1192,4	1252,1	1289,5	1059
13885	Synpo2	1011,1	1075	743,3	585,1	1193,9	935,6	1429,1	1146,8	437,4	462,2	449,2	73,6
13886	Synpo2l	7,8	8,5	1,1	2,3	0	2,1	106,8	0	1,1	0	0	0
13887	Synpr	1534,5	1440,3	63,4	386,2	368,9	487,9	786,2	894	399,8	290,5	70,6	67,3
13888	Synrg	330,6	334	259,3	238	289,4	429,2	697,9	379,5	244,2	328,2	277,3	228
13889	Syp	269,4	255,1	639,2	73,6	22,8	70,9	154,5	140,2	213,3	192,6	58,3	63,1
13890	Sypl	5908,3	5291,6	3615,6	2520,3	3080,7	2881,6	6386	3632,9	2802,6	3089,4	2036	1979,5
13891	Sys1	1284,5	1309	1509,4	1337	1143,4	1042,3	1665,8	1433,5	1169,8	1160,5	871,4	1282,2
13892	Syt1	0	0	1127,1	0	1	0	0	0	78,3	0	15,2	0
13893	Syt10	1826,3	1830,2	747,9	578,9	511,2	550,1	2394,6	1966	1074,5	998,4	135,8	124,8
13894	Syt11	1161,5	1203,3	2525,2	2196,5	3808,9	3867,7	1238,1	1757,2	1894,1	2969,6	4233,8	3604,1
13895	Syt12	1,8	1,4	5,2	31,8	21,8	2,5	0,9	0	7,9	0	14,6	58,9
13896	Syt13	4,5	7	55	0	14,3	36,7	0	0	2,1	3,8	15,4	140,3
13897	Syt14	86,2	96,9	107,6	219,1	118,2	197,2	175,4	164,3	184,6	140,1	59,7	19,5
13898	Syt15	1,1	3,5	1,1	4,4	0	0	0	8,1	2,1	0	0	45,7
13899	Syt16	0	0	84,8	0	0	0	0	0	208,6	120	0,9	55,4
13900	Syt17	32	39,6	7,2	0	110,5	68,2	138,3	194,1	72,5	35,4	106,3	124,2
13901	Syt2	0	2,9	0	15,7	15,3	11,2	1,7	0	0	0	5,7	0
13902	Syt3	0	0	0	49,6	0	41,5	0	24,8	19,1	0	23,7	1
13903	Syt4	230,7	192,2	1152,5	2061,5	22,5	188,4	332,5	353,3	649,4	584,4	547,7	979,3
13904	Syt5	136,3	123,7	585,5	332,7	296,6	243,8	471	320,4	724,9	975,9	242	255,6
13905	Syt6	1,1	0	655,3	476	137,2	118,5	0	0	232,1	726,8	166,7	195
13906	Syt7	62,9	61,4	12	21,7	21,4	74,5	19,4	28	33,8	39,2	20,2	27,2
13907	Syt9	0	0,9	75,4	25,1	55,3	94,2	350,1	68,2	46,7	56,9	140,5	50,5
13908	Sytl1	0	0	0	0	0	0	0	0	0	61,8	0	0
13909	Sytl2	0	0	46,1	46,1	226,7	153,8	93,7	0,8	0	0	403,9	387,9
13910	Sytl3	73,9	101,4	36,9	17,5	58,5	0	375,6	93,9	22,6	11,9	0	6,8
13911	Sytl4	5,7	4,3	59,5	6,8	30,3	82,8	102,4	23,4	2,2	62,9	81,8	46,2
13912	Sytl5	0	0	0	0	18,6	0	0	0	0	0	73,6	31
13913	Syvn1	734,9	911,1	465,7	552	521,7	426,7	439,2	690,1	745,3	600,2	566,4	395,7
13914	Szrd1	215,1	253,3	740,1	658,8	471,6	343,7	380,9	839,7	473,8	509,1	513,3	494,4
13915	Szt2	147,3	156,1	132,3	89,9	188,2	335	101,8	55,4	282,9	88,1	160,5	173,2
13916	T	77,1	57,9	3,5	0,9	0	0	0	0	0	0	0	13,6
13917	Tab1	480,6	439,6	83,7	291,4	193,5	233	586,2	222,2	166,9	255,9	155	182
13918	Tab2	480,6	425,6	518,3	578	1244,3	1532,3	924,7	550,9	652,7	535,6	936	627
13919	Tab3	67,6	64,4	184,2	6,6	148,8	7,8	0	0	52,9	133	104,9	162,5
13920	Tac1	1,3	0	0	0	0	0	0	0	220,1	0	0	0
13921	Tacc1	1740,2	1748,2	855,8	1260,1	2168,9	2511,1	1353,1	1454,1	867	1102,8	905,4	846,4
13922	Tacc2	1642,9	1663,8	648,2	652,9	836	530,3	1243,7	1435,6	686,8	658,9	531,6	426,9
13923	Tacc3	145,1	156,2	488,2	331,4	620,5	369,7	45,8	214,7	214,2	215,3	1472,4	3052,4
13924	Taco1	83	99,5	154,4	60	64,6	41,5	89,5	24	29,6	57,7	76	111
13925	Tacr2	0	0,9	2,1	0	7,2	0	0	0	33,9	0	14,5	0
13926	Tada1	630,8	552,3	392,9	369,1	784,7	609,7	393,6	421,2	808,8	385,1	784,3	583,9
13927	Tada2a	687	689,8	495,5	456	466,8	548,5	529,3	788,4	444,3	284,2	338,2	340,3
13928	Tada2b	0	0	30,2	87,5	64,3	102,7	60,1	49,8	92,4	113,5	71,2	65,2
13929	Tada3	451,4	483	372,8	444,7	436,4	516,6	155,4	397,8	416,1	354,6	735,3	487,3
13930	Taf1	390,5	405,6	969,6	1065,4	722,9	1157,1	661,9	946,5	648,6	524,4	796,4	672,3
13931	Taf10	201,4	215,5	953,6	754,2	723,2	799,3	264,2	316,3	369,3	659,5	561,8	556,6
13932	Taf11	432,2	420,2	728,2	829,3	706,8	450,7	548,8	401,2	594,2	701,2	710,5	628,3
13933	Taf12	600,1	611,5	747	1176,4	861,1	431,6	329,1	739,6	689,1	874,2	1194,5	1286,2
13934	Taf13	0,7	0,6	562,9	807	971,7	923,9	87,9	437,2	317,2	586	1075,7	1323,7
13935	Taf15	64,4	45,8	102,1	65,4	57,1	191,7	108,3	93,5	86	22,5	77,1	37,2
13936	Taf1a	1116,2	1090,7	304,7	432,9	369,9	249,5	493,2	1134,3	741,7	501,6	224,5	201,3
13937	Taf1b	777,8	777,1	614,8	781,4	646,5	347	143,3	684,1	524,3	691,6	362,4	479,2
13938	Taf1c	136,1	110	51,5	82,1	96,8	74,5	86,1	69	103,4	40,6	69,8	58,2
13939	Taf1d	796,3	854,7	836,2	1188,9	789,4	790,9	477	262,7	640,4	465,8	926,9	936,2
13940	Taf2	288,9	232,1	414,5	659,9	563	454,6	395,6	592,1	228	451,6	646,7	688
13941	Taf3	204,3	224,2	298,9	289,6	228,3	221,5	245,6	306,1	154,9	264,8	107,5	228,9
13942	Taf4	343,9	310,8	66,6	97,6	204	249,7	198,7	180,4	135,9	101,8	175,5	186,7
13943	Taf4b	343,8	307,8	381,7	238,1	172	106	72,6	427	218,5	38,5	88	109,8
13944	Taf5	40,3	46,5	36	61,2	12,3	7,1	5,3	121,7	3,2	9,4	57,1	53,4
13945	Taf5l	241,9	203,5	231,1	163	289,1	344,3	153,7	129,6	276,4	277,7	194,1	436,4
13946	Taf6	608,3	634,8	893,7	871,4	846,8	883,8	1005,8	952,1	632,2	1035,9	697,7	985,2
13947	Taf6l	1058,4	1013,9	998,9	942,3	1274,7	871,7	1385,7	1366,8	1275,3	1424,7	726,1	897,6
13948	Taf7	356,2	385,7	86,8	202,4	205,8	267,7	262	442,6	266,2	162,7	214,8	147
13949	Taf8	248,7	247,7	171,7	134,6	237,6	123,1	256,8	359,9	163,8	211,7	203	198,5
13950	Taf9	34,6	45,7	171,2	143,4	258,9	36,8	60,5	142,4	70,1	61,1	152,9	298
13951	Taf9b	388,5	339,2	815,5	528,9	749,4	608,1	486,7	670,1	1086,5	619,4	1189,5	723,4
13952	Tagap	0	2,6	18	12,2	19,5	29,5	291,5	204,2	162,7	209,8	64,4	125,3
13953	Tagap1	1465,8	1431,6	572,7	482,5	652,4	715,6	433,6	838	530,6	320,2	289	175,8
13954	Tagln	176	227,3	124,2	771,6	12869,3	2397,4	169,6	137,1	11,5	178,9	6901,6	2682,1
13955	Tagln2	5186,6	5527,8	14212,3	12447,1	9556,7	4360,1	7801,1	6747,4	10579,2	13104,4	15909,6	18045,2
13956	Tagln3	263,7	299,4	556,7	86,6	328,1	1025,5	119	320,2	44,5	282,4	101,2	71,6
13957	Tal1	0	0	75,6	0	0	0	0	0	0	0	0	0
13958	Tal2	0	0	174,4	0	0	0	1	0	0	0	0	0
13959	Taldo1	1168	1309,9	2331	2111	2356,7	1641,9	1589,9	1384,6	2626,9	2511,9	2853,7	2708,3
13960	Tamm41	222,6	210,2	377	236,6	211,4	245,8	348,4	309,3	267,9	232,8	345,7	254,8
13961	Tanc1	56,9	113,4	70,6	80,1	138,7	228,7	2,8	57,6	147,6	149,4	322,2	248,1
13962	Tanc2	219,5	207,2	73,8	264,6	177,4	170,3	110,3	309,2	357,1	138,4	156,4	33,8
13963	Tango2	150,8	148,9	105,5	127,9	140,1	120,7	75,6	81,5	56,8	108,2	178,4	176,5
13964	Tango6	1738,2	1632,4	792,1	425,5	481	569,3	1268	1787,6	888,4	909,1	213,7	297,5
13965	Tank	387,6	357,8	583,9	779,1	688,7	767,7	25,5	555,1	555	579,9	684,7	830
13966	Taok1	1890,5	1772,9	1258,2	1856,7	2247,3	3436,8	2326,4	2167,2	1536,9	1799,4	2040,8	1807,3
13967	Taok2	187,8	171,1	142,6	325,8	200,1	366,6	384,2	178,1	115,7	165,9	139,5	155,5
13968	Taok3	158,7	188,1	299,6	203	244	151,6	464	276,5	210,1	457,9	226,2	162,7
13969	Tap1	53,1	51,4	40,8	82,9	83,3	100,9	11,8	63,5	170,2	408,8	106,6	79,3
13970	Tap2	221,5	312,1	315,2	343,5	321,8	104	535,4	472	556	438,5	111,5	115,3
13971	Tapbp	2051,8	2402,3	1460,3	1448,6	2169,8	2127,8	2707,5	2216,1	1547,8	2172,4	1396,4	1514,3
13972	Tapbpl	308,2	297	132,6	177,9	142,4	142,3	71,6	261,2	243,1	234,5	139,5	214
13973	Tapt1	406,9	337,4	295,9	373,9	339,2	583,7	396,2	261	304,8	61,8	339	211,3
13974	Tarbp1	235,1	204,2	104,6	233,7	59,4	147,9	51,6	109,8	186,8	102,3	97,1	29,3
13975	Tarbp2	164,2	156,8	254,3	197,5	320,6	260,7	267,3	125,6	117,6	276,1	364,5	605,7
13976	Tardbp	1998,6	1942,3	1894,3	2424,6	1504,9	1543,3	1201,5	1289,2	1682,5	1674,6	2568,6	1946,5
13977	Tars	339,5	352,5	968,8	1808	595	377,3	428,3	883,6	615	1052,3	1145,4	1140
13978	Tars2	221,7	253,4	468,4	984,9	366,1	343,2	390,9	384,5	493,7	508,3	599,3	553,7
13979	Tarsl2	518,4	507,1	417,2	432,1	433,8	605,5	982,8	853,8	163	596,6	402	310,5
13980	Tas1r1	4,5	0,9	21,2	0	20,5	2	29,5	19,1	59,2	10,3	5,4	7,6
13981	Tas1r3	0	0	0	4,4	1	0	10,5	0	34,8	15	10,9	4,3
13982	Tas2r110	39,2	23,1	2,1	0	1	0	21	75,7	8,5	25,6	0	3,3
13983	Tas2r113	219	188,9	38,6	42,1	38	9,1	166,4	104,8	27,6	76,2	1,8	4,4
13984	Tas2r116	11,3	12,9	0	0	2,1	0	93	22	0	9,6	0	0
13985	Tas2r123	86,5	73,8	0	0	4,1	3	154,9	63	15,9	60,9	9	39,9
13986	Tas2r125	152,7	134,2	88,8	22,2	109,7	100,7	374,7	275,2	32,9	248,4	0	11,1
13987	Tas2r142-ps5	96,8	70,2	0	0	0	1	0	60,7	0	0	0	0
13988	Tasp1	452	488,6	352,5	433,7	261,5	327,5	643,5	186,2	399,7	460,8	201,3	388,6
13989	Tat	0	0	0	0	0	0	62,1	0	0	0	0	0
13990	Tatdn1	226,6	214,5	241,8	421,9	514,6	246	194,8	109,2	235	222,4	293	249,6
13991	Tatdn2	10,1	12,7	19,1	1,7	10,3	35,5	1,6	4,5	1,6	23,6	30,1	13
13992	Tatdn3	180,1	154	85	199,1	335,2	252,4	423,4	325,1	242,5	264,1	181,6	178,6
13993	Tax1bp1	4536,4	4702,8	3559,1	2789,5	3515,2	2440,9	5229,9	4836,4	4066,8	3901	3025,8	3038,2
13994	Tax1bp3	201,5	186,3	787,3	1054,2	2187,8	1425,1	350,5	503,4	760,7	1101	2659,3	3417,7
13995	Taz	1078,8	1048,3	686,4	699,9	494,6	690	1299,5	1312,9	785,3	901,2	923,6	664,9
13996	Tbata	9,9	8,4	5,9	7,3	3,4	9,6	77,4	102,5	9,3	4,3	4	14,6
13997	Tbc1d1	210	210,4	241,2	546	271,1	358,6	18,5	63,6	120,9	87	736,4	656,2
13998	Tbc1d10a	82,9	83,1	166	328,6	149,3	80	52,2	151,7	197,5	236,8	351	364,7
13999	Tbc1d10b	143,7	131,4	285,1	165,2	267,1	379,6	308,1	26	244,7	186,7	273,8	202,5
14000	Tbc1d12	2,2	0	254,8	149	196,5	165	70,5	163	84,4	113,6	168,6	281,6
14001	Tbc1d13	633,6	757,7	78	151,4	253,9	189,5	159	58,5	90,9	49,7	261,9	99,2
14002	Tbc1d14	276,4	291,6	518,4	404,8	320,5	265,5	347,9	318,4	446,9	262,7	389,5	334,7
14003	Tbc1d15	488,1	447,9	804,8	846,3	516,4	781	1002,2	797	586,3	690,8	1032,2	770,7
14004	Tbc1d16	103	97,8	37	87,9	73,7	213,2	102,1	1	133	67,5	29	27,1
14005	Tbc1d17	205,1	247,3	293,8	251,3	379,3	380,7	227,7	349,4	273,5	254,5	215,5	257,8
14006	Tbc1d19	2228,9	2294,9	1672,8	1349,4	1999,9	1981,8	2301,2	2662,4	1653,5	1813,5	1428,4	1403,3
14007	Tbc1d2	0	0	2,9	3,9	0	0	30,9	0	1,4	1,3	7,4	3
14008	Tbc1d20	457,5	435	515,8	629,3	572,2	546,7	392,1	495,1	416,7	517	569,9	758,7
14009	Tbc1d22a	158	170,9	153,6	178	244,7	175,1	91,6	99,6	103,5	41,4	116,9	136,2
14010	Tbc1d22b	400,1	440,7	154,6	173,2	216	213,8	313	333,4	147	194,5	171,4	268,6
14011	Tbc1d23	432,4	410,6	543	243,6	350,2	392,1	267,3	675,2	249,2	253,7	380,8	377,7
14012	Tbc1d24	42,7	45,9	110,8	100,7	170,2	247	58,8	36,7	211,2	192,1	224,1	49,2
14013	Tbc1d25	197	185,1	55,7	137	93,1	68	0	60	101,6	66,5	178,4	175,6
14014	Tbc1d2b	503,4	510,6	101,4	161,6	172,8	597,7	428,3	146,7	175,8	149,7	148,8	125
14015	Tbc1d30	300	333,5	556,3	613,3	101,8	203,7	1383,4	981,7	647,5	479,6	56,9	76,3
14016	Tbc1d31	1252,3	1292,7	323,8	374,4	615,7	696	968,6	791,4	575,6	156,2	312	408,5
14017	Tbc1d32	1004,1	935,1	778,3	478	516,7	326,4	874,3	497,5	727,7	415,6	270,7	411,7
14018	Tbc1d4	24,8	20,3	149	113,7	164	231,3	88	73,7	85,3	32,2	69,8	15,4
14019	Tbc1d5	126	142,3	142,9	259,8	270,6	173,6	252,3	207,9	195,4	256,7	264,6	217,8
14020	Tbc1d7	367,1	281,4	341	334,6	534,5	634,1	333,8	635,3	287	202,4	414,8	503,9
14021	Tbc1d8	0,9	4,3	129,9	28,3	39	2,5	70,8	184,7	143,4	100,7	57,8	21,3
14022	Tbc1d8b	1,1	0	2,1	7,6	117,6	0	0	0	0	19,2	146,7	119,5
14023	Tbc1d9	17,6	15,4	105,4	79,6	21,7	87,4	57,3	94,8	60,9	24,2	5,9	2
14024	Tbc1d9b	1607,3	1362,8	849,1	893,8	683,2	738,2	816,9	785,7	1016,1	646	480,8	733,1
14025	Tbca	1883,5	1889,8	2489,7	2860,1	2081,2	2237,8	2210	1639,3	1683,1	2327,5	3163,3	3270,6
